793, 78, 259
817, 103, 259
916, 56, 226
954, 4, 162
909, -7, 190
909, -7, 190
848, -5, 245
825, 23, 322
973, -1, 360
973, -1, 360
931, -57, 232
870, -58, 207
1079, -14, 352
1196, 24, 513
1196, 24, 513
1189, 16, 574
1156, -20, 503
1094, -42, 461
1141, -72, 443
1158, -56, 518
-,-,-
1065, -1, 35
1034, -5, 74
960, 2, 118
939, 14, 201
939, 14, 201
971, -5, 258
982, -3, 281
988, -12, 256
988, -12, 256
967, -14, 224
952, -16, 187
951, -14, 133
988, -13, 53
988, -13, 53
1031, -14, -56
1072, -1, -204
1140, 18, -417
1281, 45, -572
1350, 81, -620
1288, 113, -619
1288, 113, -619
1144, 148, -525
1043, 166, -428
960, 197, -304
1040, 217, -160
1100, 223, 0
1062, 223, 39
912, 231, 28
912, 231, 28
855, 239, 40
918, 246, 106
941, 270, 203
941, 270, 203
939, 267, 330
812, 238, 325
779, 169, 135
979, 125, 44
979, 125, 44
1009, 232, 338
917, 289, 594
905, 177, 499
820, 73, 237
820, 73, 237
830, 69, 210
1120, 97, 479
1010, 128, 704
817, 118, 748
817, 118, 748
894, -15, 522
957, -37, 470
926, -18, 534
1038, 25, 752
-,-,-
1013, 3, 170
1013, 3, 170
976, 12, 228
952, 21, 257
980, 18, 283
980, 18, 283
956, 12, 284
954, 15, 279
975, 0, 252
975, 0, 252
988, 1, 197
1012, 1, 144
1026, 3, 86
1026, 3, 86
1059, 2, -16
1054, 27, -81
1134, 33, -201
1134, 33, -201
1231, 22, -323
1224, 38, -365
1165, 72, -303
1091, 94, -194
952, 102, -121
889, 91, -141
889, 91, -141
1105, 79, -147
1045, 40, -138
982, 67, 11
924, 149, 88
924, 149, 88
983, 187, 72
1071, 184, 59
1001, 136, -13
942, 122, -96
942, 122, -96
950, 174, 4
923, 210, 112
953, 218, 160
931, 218, 99
931, 185, 99
837, 148, 23
759, 124, -100
877, 185, 11
877, 185, 11
1027, 216, 202
914, 183, 148
775, 136, -2
804, 144, -61
804, 144, -61
919, 215, 135
1055, 282, 430
971, 270, 528
821, 228, 485
821, 228, 485
760, 217, 424
1094, 247, 599
1298, 249, 735
-,-,-
968, -142, 249
952, -135, 287
952, -135, 287
911, -144, 286
873, -125, 306
925, -132, 295
959, -142, 273
970, -137, 260
954, -127, 254
954, -127, 254
943, -123, 249
998, -137, 184
1005, -139, 158
1009, -125, 141
1028, -123, 105
1045, -131, 68
1075, -134, 37
1075, -134, 37
1061, -134, 20
1038, -123, 13
1088, -117, -18
1131, -111, -50
1138, -103, -64
1100, -96, -33
1062, -93, 6
1062, -93, 6
1040, -87, 57
1000, -89, 9
1070, -64, 38
1063, -59, 80
1063, -59, 80
928, -58, 82
788, -50, 16
891, -22, -7
891, -22, -7
1123, -27, 35
970, -11, 102
827, 23, 182
835, 36, 173
835, 36, 173
1059, 54, 227
1074, 42, 244
968, 35, 197
968, 35, 197
847, 58, 218
872, 11, 93
952, 16, 104
952, 16, 104
887, 41, 146
766, 54, 185
727, 54, 193
727, 54, 193
730, 54, 161
924, 123, 378
941, 192, 608
877, 169, 673
-,-,-
1025, -16, 235
1025, -16, 235
1030, -25, 222
989, -10, 261
939, -4, 311
944, -12, 315
977, -20, 331
977, -20, 331
981, -34, 293
959, -42, 261
956, -46, 202
986, -53, 141
986, -53, 141
982, -48, 128
986, -37, 118
1024, -22, 127
1051, -20, 74
1122, -23, -31
1122, -23, -31
1206, -32, -121
1159, -9, -111
1063, 18, -42
1009, 26, 21
1007, 15, 38
1007, 15, 38
1163, -13, 38
1040, 15, 58
935, 80, 173
935, 80, 173
858, 109, 223
894, 89, 150
1086, 59, 37
1079, 83, 99
1079, 83, 99
901, 146, 190
844, 167, 230
1004, 138, 196
1027, 115, 167
1027, 115, 167
818, 161, 208
692, 185, 188
767, 204, 208
984, 196, 264
984, 196, 264
877, 207, 325
692, 202, 273
647, 239, 284
773, 276, 500
716, 332, 750
716, 332, 750
583, 280, 715
595, 268, 691
-,-,-
937, 13, 260
957, 6, 248
1035, -10, 195
1015, 3, 251
1015, 3, 251
961, 5, 244
956, 18, 257
956, 18, 257
996, 19, 237
1057, 8, 169
1066, -4, 75
1070, -9, -5
1070, -9, -5
1058, 2, -76
1082, -3, -198
1171, -11, -234
1135, -10, -253
1135, -10, -253
1084, 21, -232
1044, 58, -182
1007, 68, -167
1016, 62, -145
1027, 41, -139
1018, 53, -103
903, 127, -16
903, 127, -16
850, 185, 46
1007, 199, 76
913, 199, 38
840, 215, -1
840, 215, -1
829, 257, 22
968, 315, 144
1013, 344, 267
1013, 344, 267
875, 340, 295
819, 325, 263
893, 306, 188
989, 354, 368
988, 413, 645
988, 413, 645
896, 399, 786
861, 320, 658
897, 246, 529
993, 218, 619
993, 218, 619
929, 252, 811
820, 255, 933
814, 187, 829
828, 126, 714
828, 126, 714
916, 90, 676
903, 95, 724
835, 98, 719
821, 79, 594
821, 79, 594
875, 66, 466
-,-,-
965, 38, 282
979, 43, 292
945, 44, 266
931, 46, 234
931, 46, 234
943, 37, 197
1000, 27, 152
1023, 21, 121
1026, 38, 118
1026, 38, 118
1017, 46, 63
1046, 49, -3
1079, 48, -86
1079, 48, -86
1092, 66, -114
1102, 106, -91
1138, 128, -74
1105, 136, -15
1087, 117, -9
1064, 122, 34
1064, 122, 34
1012, 142, 71
914, 149, 30
887, 152, -18
1029, 165, 82
1029, 165, 82
940, 173, 158
832, 178, 131
788, 198, 123
943, 212, 194
943, 212, 194
966, 217, 242
856, 234, 284
746, 234, 288
852, 228, 280
852, 228, 280
963, 245, 376
940, 277, 487
848, 280, 540
849, 229, 434
849, 229, 434
909, 185, 337
917, 216, 446
893, 256, 605
848, 232, 598
886, 211, 548
886, 211, 548
952, 178, 527
882, 211, 689
880, 229, 825
881, 209, 816
881, 209, 816
865, 178, 739
848, 168, 686
-,-,-
972, 47, 301
972, 47, 301
972, 38, 284
959, 58, 318
937, 58, 308
937, 58, 308
947, 65, 340
950, 55, 323
967, 43, 280
967, 43, 280
964, 46, 250
990, 37, 192
1027, 37, 134
1044, 47, 101
1044, 47, 101
1069, 60, 51
1118, 66, -6
1147, 70, -66
1147, 70, -66
1140, 80, -86
1127, 91, -75
1115, 97, -36
1014, 97, 2
1014, 97, 2
960, 86, 37
982, 90, 99
997, 96, 117
997, 96, 117
929, 117, 159
835, 124, 185
882, 142, 249
882, 142, 249
866, 163, 321
876, 163, 301
957, 143, 258
882, 155, 265
807, 193, 295
807, 193, 295
856, 232, 431
896, 215, 412
904, 170, 276
872, 188, 285
872, 188, 285
827, 219, 341
782, 256, 471
821, 228, 485
804, 177, 379
804, 177, 379
720, 181, 391
708, 224, 539
756, 268, 749
764, 260, 833
764, 260, 833
729, 234, 868
724, 246, 987
800, 284, 1134
846, 270, 1167
843, 229, 1056
839, 229, 915
839, 186, 915
818, 168, 810
768, 165, 731
-,-,-
981, 8, 238
1002, 10, 271
959, 20, 316
959, 20, 316
908, 33, 329
937, 21, 277
1007, 10, 232
997, 3, 189
997, 3, 189
1023, 4, 128
1031, 20, 70
1031, 20, 70
1072, 40, 4
1161, 22, -134
1189, 17, -237
1151, 49, -183
1151, 49, -132
1084, 68, -132
954, 94, -40
873, 106, 23
953, 94, 69
953, 94, 69
1042, 40, 89
1005, 64, 105
916, 145, 129
852, 162, 131
852, 162, 131
901, 168, 162
844, 189, 268
778, 215, 300
827, 209, 248
827, 209, 248
908, 203, 210
849, 239, 316
781, 292, 469
719, 306, 527
719, 306, 527
803, 268, 469
851, 247, 412
890, 272, 523
788, 313, 634
788, 313, 634
736, 330, 723
842, 300, 734
898, 252, 667
792, 245, 680
753, 228, 682
753, 228, 682
779, 259, 817
790, 262, 881
749, 241, 832
-,-,-
981, 51, 240
939, 41, 242
929, 72, 304
929, 72, 304
961, 63, 267
976, 43, 261
955, 44, 273
955, 44, 273
948, 57, 279
950, 52, 255
986, 36, 221
986, 36, 221
996, 33, 185
989, 42, 145
1048, 46, 96
1048, 46, 96
1069, 46, 36
1094, 39, -39
1132, 39, -120
1162, 49, -179
1162, 49, -179
1186, 66, -233
1186, 96, -225
1084, 102, -231
1047, 87, -253
1008, 88, -262
953, 137, -136
923, 160, 0
923, 160, 0
876, 136, 0
964, 105, -15
964, 105, -15
970, 124, 9
889, 204, 176
792, 239, 291
837, 211, 253
837, 211, 253
907, 172, 135
840, 196, 129
829, 267, 282
825, 307, 428
825, 307, 428
878, 271, 400
903, 220, 278
907, 222, 245
958, 270, 357
958, 270, 357
893, 313, 514
869, 275, 450
948, 252, 375
1017, 249, 437
968, 289, 625
968, 289, 625
928, 297, 714
973, 270, 688
1016, 241, 694
1031, 223, 719
985, 200, 701
985, 200, 701
936, 173, 642
914, 146, 541
948, 136, 500
939, 127, 453
939, 127, 453
903, 114, 396
873, 103, 359
878, 95, 346
895, 113, 398
-,-,-
1021, 15, 194
1004, 18, 173
986, 44, 224
975, 39, 188
975, 39, 188
1000, 24, 141
1020, 12, 89
1007, 12, 60
1016, 16, 21
1016, 16, 21
1044, 33, -13
1059, 35, -63
1083, 22, -141
1082, 22, -194
1082, 22, -194
1064, 43, -217
1077, 66, -210
1119, 79, -170
1070, 96, -110
982, 111, -47
982, 111, -47
964, 112, -22
976, 100, -21
1008, 82, 79
1026, 50, 119
1026, 50, 119
1008, 114, 182
953, 133, 180
856, 137, 187
865, 149, 240
898, 143, 240
898, 143, 240
926, 141, 257
884, 131, 237
859, 125, 187
875, 125, 153
875, 125, 153
950, 137, 185
885, 147, 180
810, 145, 143
830, 135, 74
830, 135, 74
917, 160, 114
888, 195, 191
739, 213, 205
732, 219, 231
732, 219, 231
847, 250, 336
960, 307, 543
896, 362, 721
875, 347, 820
875, 347, 820
909, 320, 827
1046, 328, 981
1056, 337, 1116
1015, 285, 1024
929, 244, 893
932, 194, 772
-,-,-
968, 71, 130
1034, 66, 154
1011, 85, 208
946, 113, 272
884, 111, 303
884, 111, 303
945, 93, 297
985, 91, 310
958, 94, 301
932, 100, 277
932, 100, 277
964, 96, 209
998, 81, 86
1048, 88, 28
1048, 88, 28
1062, 100, -17
1076, 104, -104
1096, 114, -138
1110, 124, -149
1139, 142, -134
1069, 157, -97
935, 150, -97
935, 150, -97
879, 162, -106
1033, 150, -179
1151, 169, -132
945, 240, 0
808, 291, 60
808, 291, 60
907, 334, 188
1037, 305, 195
1055, 272, 170
959, 293, 212
959, 293, 212
867, 334, 265
860, 373, 415
911, 352, 468
924, 287, 344
924, 287, 344
794, 257, 269
710, 269, 287
749, 284, 336
736, 266, 288
736, 266, 288
808, 230, 153
755, 228, 122
775, 327, 371
862, 406, 656
860, 414, 761
860, 414, 761
957, 357, 749
953, 332, 778
1036, 331, 902
1017, 331, 950
973, 331, 885
973, 299, 885
900, 266, 759
923, 240, 665
899, 211, 549
899, 189, 524
899, 189, 524
-,-,-
987, 29, 187
969, 38, 224
969, 38, 224
975, 35, 202
1011, 29, 181
1048, 26, 193
1048, 26, 193
1007, 27, 174
994, 43, 153
1033, 34, 80
1071, 16, -2
1071, 16, -2
1064, 19, -50
1049, 25, -76
1037, 36, -82
1037, 36, -82
1031, 49, -101
1187, 51, -149
1243, 41, -193
1090, 77, -133
924, 103, -93
916, 110, -69
916, 110, -69
1073, 98, -76
1025, 114, -3
872, 158, 82
774, 180, 100
774, 180, 100
892, 177, 87
1025, 161, 102
928, 192, 198
774, 244, 297
774, 244, 297
807, 244, 293
886, 226, 200
1100, 167, 75
974, 178, 18
974, 178, 18
833, 252, 128
803, 281, 229
868, 265, 197
1040, 247, 218
1040, 247, 218
975, 240, 275
795, 270, 355
828, 331, 590
1013, 347, 756
1138, 353, 888
1138, 353, 888
1149, 282, 841
1063, 261, 812
-,-,-
960, 87, 305
919, 71, 277
984, 62, 236
984, 62, 236
1024, 27, 173
1026, 40, 222
970, 62, 247
970, 62, 247
943, 62, 215
984, 57, 156
1026, 47, 99
1026, 47, 99
1034, 40, 17
1052, 39, -34
1066, 46, -97
1084, 70, -141
1084, 70, -141
1123, 95, -143
1196, 119, -197
1178, 131, -243
1119, 125, -255
1069, 130, -197
1008, 138, -92
964, 147, 57
964, 147, 57
933, 161, 117
931, 178, 110
926, 182, 122
879, 189, 150
879, 189, 150
855, 210, 216
837, 212, 233
864, 189, 187
829, 200, 187
829, 200, 187
827, 231, 240
789, 254, 278
719, 253, 231
971, 216, 162
1086, 229, 228
1086, 229, 228
877, 304, 386
769, 325, 514
833, 279, 531
845, 255, 548
869, 290, 706
869, 290, 706
881, 290, 802
799, 312, 942
858, 274, 947
947, 222, 873
947, 222, 873
929, 201, 793
935, 193, 775
905, 194, 711
906, 186, 642
906, 186, 642
899, 190, 520
922, 158, 425
-,-,-
1002, -14, 208
969, 3, 228
969, 3, 228
928, 4, 201
943, 0, 203
943, 0, 203
975, -1, 190
1013, -14, 146
1033, -24, 73
984, -8, 28
984, -8, 28
928, 16, -33
962, 15, -153
1178, 18, -225
1178, 18, -225
1207, 29, -270
1204, 121, -112
1136, 189, -58
1208, 173, -73
1210, 132, -124
1093, 149, -85
1014, 205, 56
1014, 205, 56
939, 214, 113
913, 184, 63
978, 169, 69
978, 169, 156
977, 190, 156
896, 211, 242
864, 203, 282
850, 156, 166
868, 147, 165
868, 147, 165
883, 187, 300
784, 207, 341
819, 187, 327
842, 171, 296
842, 171, 296
807, 170, 279
852, 179, 339
810, 208, 460
755, 197, 487
755, 197, 487
797, 171, 440
859, 141, 383
831, 156, 519
754, 199, 677
725, 209, 702
725, 209, 702
799, 158, 590
930, 120, 512
945, 176, 641
952, 249, 868
952, 249, 868
928, 253, 894
914, 215, 769
953, 166, 624
1001, 171, 603
1001, 171, 603
-,-,-
1006, 127, 262
993, 124, 274
993, 124, 274
949, 143, 284
941, 160, 304
928, 166, 286
960, 152, 238
1016, 131, 193
1016, 131, 193
995, 137, 183
991, 142, 155
1010, 145, 112
1049, 132, 44
1025, 131, -15
1025, 131, -15
1033, 156, -53
1078, 168, -77
1114, 178, -74
1084, 191, -42
1099, 179, -17
1079, 181, 11
1079, 181, 11
1016, 194, 6
968, 211, 72
932, 207, 129
932, 196, 165
932, 196, 165
960, 207, 217
949, 216, 251
936, 216, 253
865, 212, 224
865, 212, 224
893, 212, 226
960, 206, 253
951, 223, 340
850, 236, 396
850, 236, 396
821, 214, 377
922, 151, 265
946, 133, 226
895, 169, 296
841, 213, 385
841, 213, 385
844, 201, 370
889, 169, 302
890, 135, 215
843, 170, 274
843, 170, 274
779, 216, 371
775, 221, 397
818, 202, 346
828, 191, 331
828, 191, 331
778, 224, 438
762, 289, 715
774, 302, 848
831, 232, 729
831, 232, 729
823, 202, 663
868, 232, 781
930, 274, 929
893, 267, 903
847, 218, 734
847, 218, 734
836, 200, 606
897, 205, 592
923, 209, 592
872, 224, 595
872, 224, 595
-,-,-
917, 94, 404
917, 94, 404
1000, 68, 386
993, 58, 306
961, 87, 337
961, 87, 337
947, 108, 312
980, 85, 234
1045, 61, 161
1064, 63, 143
1064, 63, 143
1043, 104, 187
1053, 131, 193
1069, 134, 138
1114, 127, 53
1183, 130, 7
1183, 130, 7
1173, 135, 29
1041, 137, 34
957, 152, 34
941, 159, 22
941, 159, 22
974, 146, 97
999, 125, 149
932, 138, 160
932, 138, 160
853, 164, 174
839, 197, 252
877, 196, 338
938, 181, 392
938, 181, 392
902, 171, 348
852, 175, 317
824, 190, 349
867, 204, 440
874, 183, 434
874, 183, 434
871, 163, 373
831, 159, 293
878, 177, 325
930, 190, 382
930, 190, 382
885, 169, 366
812, 133, 213
808, 131, 142
858, 166, 204
858, 166, 204
852, 200, 314
807, 222, 383
696, 211, 335
690, 217, 285
690, 217, 285
842, 313, 600
813, 378, 897
806, 341, 919
877, 317, 905
919, 334, 1068
919, 334, 1068
930, 333, 1145
892, 311, 1109
858, 246, 938
843, 207, 782
871, 185, 662
871, 185, 662
866, 170, 534
854, 167, 445
854, 145, 356
854, 146, 341
854, 146, 341
898, 139, 303
-,-,-
1066, -35, 275
1066, -35, 275
1037, -23, 263
935, 33, 285
926, 37, 281
924, 37, 281
924, 37, 281
1012, 25, 294
1021, 11, 278
1039, 14, 270
1086, 2, 227
1086, 2, 227
1091, -22, 132
1000, -20, 41
916, 33, 98
955, 54, 106
955, 54, 106
1063, 33, 87
1144, 5, 49
1032, 59, 138
1032, 59, 138
905, 106, 189
1002, 88, 181
1096, 54, 76
1096, 54, 76
1026, 88, 149
850, 126, 183
767, 174, 315
863, 208, 472
863, 208, 472
994, 152, 522
1002, 87, 438
916, 83, 295
905, 92, 238
905, 92, 238
930, 127, 339
907, 141, 389
856, 127, 351
885, 80, 107
885, 80, 107
979, 98, 83
1002, 191, 316
835, 203, 382
783, 161, 281
783, 161, 281
905, 119, 130
827, 159, 90
791, 268, 334
791, 268, 549
735, 311, 549
760, 246, 482
804, 238, 410
788, 302, 614
758, 404, 1072
758, 404, 1072
756, 373, 1254
788, 264, 1049
782, 229, 974
801, 218, 948
795, 233, 983
795, 233, 983
775, 208, 859
775, 145, 561
895, 140, 453
-,-,-
915, 122, 311
946, 87, 228
984, 84, 210
984, 84, 210
984, 88, 221
978, 90, 214
948, 99, 247
948, 99, 247
925, 101, 246
967, 94, 213
970, 79, 161
986, 68, 87
986, 68, 87
1006, 75, 38
1022, 87, 10
1022, 87, 10
1027, 96, 16
993, 110, 31
976, 114, -3
1023, 117, -13
1023, 117, -13
1030, 96, -47
979, 109, 24
932, 131, 65
945, 124, 9
945, 124, 9
977, 161, 36
1025, 201, 91
959, 229, 120
959, 229, 120
965, 242, 129
1003, 233, 88
1044, 238, 115
958, 288, 237
958, 288, 237
875, 297, 256
935, 257, 183
965, 237, 195
953, 235, 228
953, 235, 228
885, 268, 292
908, 266, 235
1017, 260, 192
918, 261, 209
842, 263, 224
842, 263, 224
780, 264, 226
854, 244, 189
885, 241, 201
815, 264, 315
815, 264, 315
686, 273, 399
716, 296, 482
856, 300, 579
802, 331, 738
802, 331, 738
816, 324, 813
868, 320, 828
966, 317, 836
1010, 315, 822
980, 313, 766
980, 313, 766
930, 327, 683
974, 276, 518
-,-,-
1006, 111, 263
1028, 103, 182
1081, 102, 151
1074, 92, 123
1019, 104, 140
972, 106, 129
972, 106, 129
997, 86, 63
1017, 72, -1
1063, 67, -63
1063, 67, -63
1061, 77, -98
1004, 104, -90
977, 127, -86
1059, 132, -95
1090, 134, -97
1090, 134, -97
1013, 145, -54
951, 150, 8
1007, 138, 47
1045, 161, 76
1045, 161, 76
975, 227, 190
877, 252, 256
843, 237, 221
933, 231, 239
961, 241, 284
961, 241, 284
858, 267, 342
834, 247, 295
913, 211, 270
960, 212, 281
960, 212, 281
900, 247, 415
821, 241, 412
875, 198, 346
922, 156, 241
922, 156, 241
918, 209, 408
799, 249, 563
815, 186, 425
875, 143, 334
875, 143, 334
902, 134, 372
908, 215, 584
760, 233, 661
761, 203, 652
835, 178, 599
835, 178, 599
884, 214, 726
922, 212, 740
907, 198, 722
891, 184, 668
-,-,-
992, -54, 168
1026, -62, 203
1023, -39, 256
952, -17, 296
928, -31, 261
966, -35, 234
966, -35, 234
1007, -54, 185
1021, -51, 201
981, -42, 206
943, -42, 199
958, -50, 155
958, -50, 155
1034, -50, 135
1044, -68, 85
1013, -71, 52
1004, -66, 24
1004, -66, 24
1006, -56, 33
1007, -57, 30
1006, -38, 81
973, -38, 81
973, -38, 81
988, -39, 59
1086, -33, 49
1140, -27, 92
1062, 2, 220
1062, 2, 220
988, 26, 293
964, 16, 271
995, 2, 236
995, 2, 236
1029, 0, 211
969, 11, 229
969, 11, 229
910, 18, 229
923, 6, 204
943, -10, 180
977, -30, 151
977, -30, 151
902, -17, 204
852, -9, 233
811, -10, 207
903, -29, 145
903, -29, 145
956, -44, 93
907, 2, 167
855, 33, 201
855, 33, 201
853, 26, 159
826, 38, 129
912, 46, 106
912, 46, 106
914, 107, 237
804, 164, 390
767, 164, 452
689, 211, 598
689, 211, 598
616, 231, 712
912, 363, 1013
-,-,-
940, 69, 114
973, 63, 125
1034, 60, 109
1071, 66, 167
1041, 90, 198
1041, 90, 198
999, 96, 176
1025, 102, 172
1076, 93, 155
1079, 89, 170
1079, 89, 170
1020, 105, 219
1002, 93, 232
995, 90, 226
1000, 88, 214
1000, 88, 226
982, 91, 226
984, 88, 218
976, 89, 207
983, 86, 197
983, 86, 197
1011, 77, 154
1019, 78, 131
995, 86, 115
995, 86, 115
975, 84, 107
960, 78, 85
1018, 86, 103
1018, 86, 103
1017, 78, 128
979, 98, 190
1005, 111, 136
1027, 126, 124
990, 130, 122
990, 130, 122
918, 154, 127
947, 159, 125
953, 159, 150
935, 164, 171
935, 164, 171
870, 182, 181
906, 193, 204
892, 182, 197
871, 201, 226
871, 201, 226
835, 214, 219
827, 216, 162
847, 225, 126
897, 238, 105
829, 274, 221
829, 274, 221
732, 361, 514
788, 390, 713
1015, 415, 913
899, 354, 925
899, 354, 925
848, 318, 972
889, 301, 1054
925, 280, 1079
898, 202, 909
854, 163, 803
854, 163, 803
841, 128, 667
852, 101, 544
870, 77, 452
854, 68, 352
854, 68, 352
842, 69, 307
-,-,-
966, -5, 284
917, 9, 275
952, 0, 192
952, 0, 192
1046, -22, 126
1100, -33, 83
1052, -26, 29
1028, 0, 23
1028, 0, 23
1068, 7, -3
1095, -1, -48
1095, -1, -48
1088, 2, -33
1034, 29, 10
1000, 44, 37
999, 56, 81
999, 56, 81
1047, 65, 160
958, 68, 184
958, 68, 184
875, 73, 216
922, 54, 219
1090, 42, 206
1136, 65, 238
1136, 65, 238
936, 115, 292
796, 143, 324
861, 134, 334
963, 101, 281
963, 101, 281
1004, 83, 263
896, 126, 330
847, 162, 376
860, 135, 315
860, 135, 315
947, 82, 140
996, 46, 42
842, 127, 135
774, 186, 262
774, 186, 262
864, 178, 267
970, 126, 160
902, 122, 84
860, 160, 123
860, 160, 123
822, 227, 298
852, 273, 437
937, 285, 554
905, 282, 587
905, 282, 587
907, 292, 649
964, 281, 724
946, 298, 832
961, 297, 899
961, 297, 899
969, 266, 832
993, 190, 672
958, 175, 631
906, 181, 625
875, 156, 522
875, 156, 522
-,-,-
917, 57, 371
944, 11, 322
943, 16, 330
943, 16, 330
964, 10, 358
916, 37, 355
908, 62, 414
908, 62, 414
925, 57, 362
991, 32, 282
1032, 28, 223
1032, 28, 182
1038, 37, 182
1019, 54, 125
1079, 55, 48
1115, 55, -18
1115, 55, -18
1110, 79, -65
1104, 120, -45
1074, 134, -54
1107, 128, -83
1119, 126, -57
1099, 172, 36
1099, 172, 36
982, 250, 98
860, 264, 82
987, 242, 78
987, 242, 78
941, 256, 148
905, 332, 326
752, 384, 460
778, 349, 547
778, 349, 547
738, 296, 539
774, 269, 458
881, 310, 682
794, 338, 850
794, 338, 850
721, 260, 701
744, 198, 576
815, 142, 444
885, 169, 521
879, 220, 752
879, 220, 752
751, 181, 671
758, 107, 499
828, 120, 507
930, 153, 678
930, 153, 678
861, 177, 756
860, 137, 665
850, 131, 622
864, 136, 616
864, 136, 616
885, 146, 639
883, 144, 587
889, 138, 514
907, 133, 456
907, 133, 457
924, 143, 457
930, 157, 455
985, 143, 451
942, 121, 330
-,-,-
906, -21, 398
946, -67, 310
985, -64, 287
1021, -79, 234
1021, -79, 234
997, -49, 320
932, -41, 343
915, -46, 352
903, -46, 343
972, -56, 314
972, -56, 314
1020, -70, 253
1010, -73, 193
1012, -69, 147
989, -47, 153
992, -43, 163
992, -43, 163
1025, -47, 155
1006, -46, 144
1003, -47, 102
1031, -46, 73
997, -18, 134
997, -18, 134
994, -17, 149
1005, -19, 179
987, -37, 185
970, -17, 259
979, 3, 229
979, 3, 229
1025, 30, 256
1085, 19, 246
1046, 20, 274
1046, 20, 274
897, 37, 230
887, 92, 320
973, 79, 308
973, 79, 308
1041, 12, 186
991, -29, 94
798, -14, 81
826, 25, 149
826, 25, 149
890, 54, 228
961, 24, 190
878, -25, 43
878, -25, 43
770, -6, 4
754, 34, 27
754, 34, 27
870, 124, 258
975, 214, 485
1039, 234, 574
988, 196, 518
988, 196, 518
900, 165, 508
937, 163, 596
1038, 185, 713
1021, 187, 824
977, 147, 833
977, 147, 833
941, 95, 736
953, 51, 649
981, 47, 642
981, 47, 642
952, 40, 619
888, 29, 564
814, -4, 459
814, -4, 459
805, -13, 399
890, -46, 344
914, 9, 415
-,-,-
928, -46, 333
926, -47, 330
928, -45, 358
946, -50, 352
923, -40, 375
923, -40, 375
924, -48, 363
927, -46, 360
920, -53, 334
941, -52, 296
941, -52, 296
981, -53, 267
1032, -68, 197
1027, -73, 145
997, -55, 159
991, -56, 152
991, -56, 152
998, -58, 138
1022, -66, 116
996, -67, 107
943, -55, 107
943, -55, 107
940, -55, 97
909, -30, 148
893, 0, 188
949, 10, 205
949, 10, 205
1053, 6, 208
1052, 1, 238
1028, 9, 271
1028, 9, 271
988, 70, 321
945, 80, 285
914, 98, 344
914, 98, 344
935, 98, 355
952, 89, 297
948, 114, 351
948, 114, 351
910, 120, 356
895, 129, 378
840, 107, 354
871, 104, 334
871, 104, 334
910, 82, 287
895, 79, 286
832, 101, 355
790, 98, 338
